
daily
Date,Crop,Stage,AbBiom,OrgBiom/Leaf,OrgBiom/Fruit,Yield,LAI,Precip,Mois_1,Mois_2,Mois_3,Mois_1,Mois_2,Mois_3,SOC_1,SOC_2,SOC_3,Tavg,Globrad
1990-02-12,,0,0,0,0,0,0,3.6,0.24,0.243,0.244,0.24,0.243,0.244,0.0079,0.0079,0.0079,3,6.33
1990-02-13,,0,0,0,0,0,0,5.7,0.243,0.245,0.245,0.243,0.245,0.245,0.0079,0.0079,0.0079,1.9,5.82
1990-02-14,,0,0,0,0,0,0,8.4,0.242,0.245,0.246,0.242,0.245,0.246,0.0079,0.0079,0.0079,3.2,3.97
1990-02-15,,0,0,0,0,0,0,6.9,0.246,0.246,0.246,0.246,0.246,0.246,0.0079,0.0079,0.0079,1.5,2.75
1990-02-16,,0,0,0,0,0,0,0.8,0.242,0.243,0.243,0.242,0.243,0.243,0.0079,0.0079,0.0079,1.6,6.42
1990-02-17,,0,0,0,0,0,0,0,0.236,0.24,0.241,0.236,0.24,0.241,0.0079,0.0079,0.0079,1.5,10.72
1990-02-18,,0,0,0,0,0,0,0.3,0.233,0.238,0.239,0.233,0.238,0.239,0.0079,0.0079,0.0079,8,3.14
1990-02-19,,0,0,0,0,0,0,0,0.227,0.236,0.238,0.227,0.236,0.238,0.0079,0.0079,0.0079,10.4,10.99
1990-02-20,,0,0,0,0,0,0,0,0.221,0.234,0.236,0.221,0.234,0.236,0.0079,0.0079,0.0079,11.8,6.83
1990-02-21,,0,0,0,0,0,0,0,0.212,0.232,0.235,0.212,0.232,0.235,0.0079,0.0079,0.0079,10.3,11.88
1990-02-22,,0,0,0,0,0,0,0,0.206,0.231,0.235,0.206,0.231,0.235,0.0079,0.0079,0.0079,7.2,12.93
1990-02-23,,0,0,0,0,0,0,0,0.2,0.229,0.234,0.2,0.229,0.234,0.0079,0.0079,0.0079,8.7,12.9
1990-02-24,,0,0,0,0,0,0,0,0.192,0.228,0.233,0.192,0.228,0.233,0.0079,0.0079,0.0079,10.6,11.79
1990-02-25,,0,0,0,0,0,0,2.2,0.203,0.225,0.232,0.203,0.225,0.232,0.0079,0.0079,0.0079,12.1,9.05
1990-02-26,,0,0,0,0,0,0,10.6,0.238,0.243,0.244,0.238,0.243,0.244,0.0079,0.0079,0.0079,6.5,4.72
1990-02-27,,0,0,0,0,0,0,13.7,0.272,0.246,0.246,0.272,0.246,0.246,0.0079,0.0079,0.0079,1.8,4.75
1990-02-28,,0,0,0,0,0,0,10.6,0.271,0.246,0.246,0.271,0.246,0.246,0.0079,0.0079,0.0079,4.7,4
1990-03-01,,0,0,0,0,0,0,13.7,0.304,0.246,0.246,0.304,0.246,0.246,0.0079,0.0079,0.0079,3.1,6.95
1990-03-02,,0,0,0,0,0,0,1,0.246,0.246,0.246,0.246,0.246,0.246,0.0079,0.0079,0.0079,1.1,10.89
1990-03-03,,0,0,0,0,0,0,0.3,0.237,0.241,0.242,0.237,0.241,0.242,0.0079,0.0079,0.0079,1.8,4.6
1990-03-04,,0,0,0,0,0,0,1.1,0.236,0.24,0.241,0.236,0.24,0.241,0.0079,0.0079,0.0079,4,3.91
1990-03-05,,0,0,0,0,0,0,0.5,0.233,0.238,0.239,0.233,0.238,0.239,0.0079,0.0079,0.0079,5.1,3.93
1990-03-06,,0,0,0,0,0,0,1.5,0.235,0.239,0.239,0.235,0.239,0.239,0.0079,0.0079,0.0079,6.6,3.8
1990-03-07,,0,0,0,0,0,0,1.8,0.237,0.24,0.24,0.237,0.24,0.24,0.0079,0.0079,0.0079,8.3,3.87
1990-03-08,,0,0,0,0,0,0,0,0.228,0.237,0.239,0.228,0.237,0.239,0.0079,0.0079,0.0079,9,9.34
1990-03-09,,0,0,0,0,0,0,3.4,0.234,0.24,0.241,0.234,0.24,0.241,0.0079,0.0079,0.0079,5.5,8.78
1990-03-10,,0,0,0,0,0,0,4.9,0.24,0.243,0.244,0.24,0.243,0.244,0.0079,0.0079,0.0079,6.5,3.93
1990-03-11,,0,0,0,0,0,0,0,0.224,0.237,0.24,0.224,0.237,0.24,0.0079,0.0079,0.0079,13.2,13.51
1990-03-12,,0,0,0,0,0,0,0,0.214,0.234,0.237,0.214,0.234,0.237,0.0079,0.0079,0.0079,6.6,15.42
1990-03-13,,0,0,0,0,0,0,0,0.208,0.233,0.236,0.208,0.233,0.236,0.0079,0.0079,0.0079,4.9,12.37
1990-03-14,,0,0,0,0,0,0,0.2,0.204,0.232,0.235,0.204,0.232,0.235,0.0079,0.0079,0.0079,7,10.51
1990-03-15,,0,0,0,0,0,0,0,0.196,0.23,0.234,0.196,0.23,0.234,0.0079,0.0079,0.0079,7.7,16.33
1990-03-16,,0,0,0,0,0,0,0,0.186,0.228,0.233,0.186,0.228,0.233,0.0079,0.0079,0.0079,9.4,17.66
1990-03-17,,0,0,0,0,0,0,0,0.176,0.225,0.232,0.176,0.225,0.232,0.0079,0.0079,0.0079,10.9,18
1990-03-18,,0,0,0,0,0,0,0,0.164,0.223,0.231,0.164,0.223,0.231,0.0079,0.0079,0.0079,11.8,18.26
1990-03-19,,0,0,0,0,0,0,0,0.146,0.219,0.23,0.146,0.219,0.23,0.0079,0.0079,0.0079,13.5,17.19
1990-03-20,,0,0,0,0,0,0,0.6,0.144,0.217,0.229,0.144,0.217,0.229,0.0079,0.0079,0.0079,11.2,6.17
1990-03-21,,0,0,0,0,0,0,0,0.135,0.215,0.228,0.135,0.215,0.228,0.0079,0.0079,0.0079,11.4,5.84
1990-03-22,,0,0,0,0,0,0,4.1,0.17,0.213,0.227,0.17,0.213,0.227,0.0079,0.0079,0.0079,9.8,4.76
1990-03-23,,0,0,0,0,0,0,0,0.161,0.211,0.226,0.161,0.211,0.226,0.0079,0.0079,0.0079,7.3,13.25
1990-03-24,,0,0,0,0,0,0,0.4,0.154,0.209,0.225,0.154,0.209,0.225,0.0079,0.0079,0.0079,7.3,13.01
1990-03-25,,0,0,0,0,0,0,2.7,0.175,0.207,0.225,0.175,0.207,0.225,0.0079,0.0079,0.0079,3.8,11.01
1990-03-26,,0,0,0,0,0,0,1.1,0.18,0.206,0.224,0.18,0.206,0.224,0.0079,0.0079,0.0079,5.3,11.25
1990-03-27,,0,0,0,0,0,0,0.9,0.183,0.204,0.223,0.183,0.204,0.223,0.0079,0.0079,0.0079,5.3,8.29
1990-03-28,,0,0,0,0,0,0,0,0.177,0.203,0.223,0.177,0.203,0.223,0.0079,0.0079,0.0079,4.8,5.82
1990-03-29,,0,0,0,0,0,0,0,0.17,0.201,0.222,0.17,0.201,0.222,0.0079,0.0079,0.0079,7.8,10.16
1990-03-30,,0,0,0,0,0,0,0,0.159,0.199,0.221,0.159,0.199,0.221,0.0079,0.0079,0.0079,6.1,20.35
1990-03-31,,0,0,0,0,0,0,0,0.149,0.197,0.22,0.149,0.197,0.22,0.0079,0.0079,0.0079,8.2,20.31
1990-04-01,,0,0,0,0,0,0,0,0.137,0.194,0.219,0.137,0.194,0.219,0.0079,0.0079,0.0079,10.7,20.03
1990-04-02,,0,0,0,0,0,0,0,0.12,0.19,0.217,0.12,0.19,0.217,0.0079,0.0079,0.0079,12.7,21.29
1990-04-03,,0,0,0,0,0,0,5.4,0.165,0.188,0.216,0.165,0.188,0.216,0.0079,0.0079,0.0079,8.2,8.56
1990-04-04,,0,0,0,0,0,0,1.1,0.168,0.186,0.215,0.168,0.186,0.215,0.0079,0.0079,0.0079,3.5,17.07
1990-04-05,,0,0,0,0,0,0,0,0.159,0.184,0.214,0.159,0.184,0.214,0.0079,0.0079,0.0079,2.3,20.99
1990-04-06,,0,0,0,0,0,0,0,0.148,0.182,0.213,0.148,0.182,0.213,0.0079,0.0079,0.0079,4,19.71
1990-04-07,,0,0,0,0,0,0,0,0.134,0.179,0.212,0.134,0.179,0.212,0.0079,0.0079,0.0079,5,20.59
1990-04-08,,0,0,0,0,0,0,0,0.121,0.176,0.211,0.121,0.176,0.211,0.0079,0.0079,0.0079,4.3,19.96
1990-04-09,,0,0,0,0,0,0,0,0.107,0.172,0.209,0.107,0.172,0.209,0.0079,0.0079,0.0079,3.2,23.6
1990-04-10,,0,0,0,0,0,0,1.6,0.111,0.17,0.208,0.111,0.17,0.208,0.0079,0.0079,0.0079,2.9,22.39
1990-04-11,,0,0,0,0,0,0,7.6,0.18,0.17,0.207,0.18,0.17,0.207,0.0079,0.0079,0.0079,6.5,14.42
1990-04-12,,0,0,0,0,0,0,1.4,0.184,0.169,0.206,0.184,0.169,0.206,0.0079,0.0079,0.0079,7.3,14.46
1990-04-13,,0,0,0,0,0,0,0.6,0.183,0.169,0.206,0.183,0.169,0.206,0.0079,0.0079,0.0079,8.5,7.36
1990-04-14,,0,0,0,0,0,0,2.6,0.202,0.169,0.205,0.202,0.169,0.205,0.0079,0.0079,0.0079,8.3,8.26
1990-04-15,,0,0,0,0,0,0,1.2,0.206,0.169,0.204,0.206,0.169,0.204,0.0079,0.0079,0.0079,5.8,11.91
1990-04-16,,0,0,0,0,0,0,1.3,0.209,0.169,0.203,0.209,0.169,0.203,0.0079,0.0079,0.0079,6,17.84
1990-04-17,,0,0,0,0,0,0,2.2,0.222,0.168,0.202,0.222,0.168,0.202,0.0079,0.0079,0.0079,5.6,17.1
1990-04-18,,0,0,0,0,0,0,2.2,0.231,0.172,0.202,0.231,0.172,0.202,0.0079,0.0079,0.0079,5,15.97
1990-04-19,,0,0,0,0,0,0,6.2,0.236,0.219,0.201,0.236,0.219,0.201,0.0079,0.0079,0.0079,7.3,14.65
1990-04-20,,0,0,0,0,0,0,3.2,0.229,0.236,0.205,0.229,0.236,0.205,0.0079,0.0079,0.0079,10.4,21.98
1990-04-21,,0,0,0,0,0,0,1.8,0.228,0.237,0.208,0.228,0.237,0.208,0.0079,0.0079,0.0079,10.6,17.98
1990-04-22,,0,0,0,0,0,0,0.5,0.221,0.233,0.209,0.221,0.233,0.209,0.0079,0.0079,0.0079,10.4,18.32
1990-04-23,,0,0,0,0,0,0,2.9,0.232,0.237,0.211,0.232,0.237,0.211,0.0079,0.0079,0.0079,9.7,13.63
1990-04-24,,0,0,0,0,0,0,1.6,0.236,0.239,0.215,0.236,0.239,0.215,0.0079,0.0079,0.0079,8.4,6.82
1990-04-25,,0,0,0,0,0,0,0.8,0.232,0.238,0.219,0.232,0.238,0.219,0.0079,0.0079,0.0079,9.3,10.3
1990-04-26,,0,0,0,0,0,0,0,0.216,0.233,0.219,0.216,0.233,0.219,0.0079,0.0079,0.0079,9.7,24.63
1990-04-27,,0,0,0,0,0,0,3,0.229,0.235,0.22,0.229,0.235,0.22,0.0079,0.0079,0.0079,7.7,13.02
1990-04-28,,0,0,0,0,0,0,0,0.218,0.232,0.22,0.218,0.232,0.22,0.0079,0.0079,0.0079,6.5,15.21
1990-04-29,,0,0,0,0,0,0,0,0.202,0.229,0.22,0.202,0.229,0.22,0.0079,0.0079,0.0079,10.4,21.45
1990-04-30,,0,0,0,0,0,0,0,0.184,0.225,0.22,0.184,0.225,0.22,0.0079,0.0079,0.0079,12.8,25.38
1990-05-01,,0,0,0,0,0,0,0,0.164,0.22,0.22,0.164,0.22,0.22,0.0079,0.0079,0.0079,13.5,27.76
1990-05-02,,0,0,0,0,0,0,0,0.139,0.215,0.217,0.139,0.215,0.217,0.0079,0.0079,0.0079,15.9,28.25
1990-05-03,,0,0,0,0,0,0,0,0.113,0.209,0.214,0.113,0.209,0.214,0.0079,0.0079,0.0079,15.3,28.68
1990-05-04,,0,0,0,0,0,0,0,0.09,0.203,0.212,0.09,0.203,0.212,0.0079,0.0079,0.0079,15.8,28.96
1990-05-05,,0,0,0,0,0,0,0,0.073,0.198,0.21,0.073,0.198,0.21,0.0079,0.0079,0.0079,16.4,28.6
1990-05-06,,0,0,0,0,0,0,0,0.068,0.192,0.207,0.068,0.192,0.207,0.0079,0.0079,0.0079,17,28.98
1990-05-07,,0,0,0,0,0,0,0,0.067,0.187,0.205,0.067,0.187,0.205,0.0079,0.0079,0.0079,17.6,27.16
1990-05-08,,0,0,0,0,0,0,0.3,0.069,0.183,0.203,0.069,0.183,0.203,0.0079,0.0079,0.0079,16.3,24.07
1990-05-09,,0,0,0,0,0,0,0,0.068,0.178,0.201,0.068,0.178,0.201,0.0079,0.0079,0.0079,16.2,27.13
1990-05-10,,0,0,0,0,0,0,10.1,0.168,0.173,0.199,0.168,0.173,0.199,0.0079,0.0079,0.0079,16.1,26.18
1990-05-11,,0,0,0,0,0,0,0.2,0.154,0.17,0.198,0.154,0.17,0.198,0.0079,0.0079,0.0079,13.1,21.08
1990-05-12,,0,0,0,0,0,0,2.1,0.159,0.166,0.196,0.159,0.166,0.196,0.0079,0.0079,0.0079,12.1,22.18
1990-05-13,,0,0,0,0,0,0,0,0.145,0.163,0.195,0.145,0.163,0.195,0.0079,0.0079,0.0079,10.8,18.48
1990-05-14,,0,0,0,0,0,0,0,0.134,0.161,0.194,0.134,0.161,0.194,0.0079,0.0079,0.0079,10.7,12.14
1990-05-15,,0,0,0,0,0,0,0,0.115,0.156,0.192,0.115,0.156,0.192,0.0079,0.0079,0.0079,12.3,27.54
1990-05-16,,0,0,0,0,0,0,3.8,0.138,0.153,0.19,0.138,0.153,0.19,0.0079,0.0079,0.0079,15.2,18.57
1990-05-17,,0,0,0,0,0,0,0,0.121,0.149,0.188,0.121,0.149,0.188,0.0079,0.0079,0.0079,13.8,20.2
1990-05-18,,0,0,0,0,0,0,0,0.108,0.146,0.187,0.108,0.146,0.187,0.0079,0.0079,0.0079,10.3,17.47
1990-05-19,,0,0,0,0,0,0,0,0.091,0.143,0.185,0.091,0.143,0.185,0.0079,0.0079,0.0079,11.3,24.32
1990-05-20,,0,0,0,0,0,0,0,0.072,0.137,0.183,0.072,0.137,0.183,0.0079,0.0079,0.0079,13.7,29.7
1990-05-21,,0,0,0,0,0,0,0,0.069,0.133,0.181,0.069,0.133,0.181,0.0079,0.0079,0.0079,13.4,27.85
1990-05-22,,0,0,0,0,0,0,0,0.068,0.128,0.179,0.068,0.128,0.179,0.0079,0.0079,0.0079,13.8,28.52
1990-05-23,,0,0,0,0,0,0,0.1,0.068,0.124,0.177,0.068,0.124,0.177,0.0079,0.0079,0.0079,14.7,23.84
1990-05-24,,0,0,0,0,0,0,0,0.067,0.119,0.175,0.067,0.119,0.175,0.0079,0.0079,0.0079,12.9,27.63
1990-05-25,,0,0,0,0,0,0,0,0.066,0.116,0.173,0.066,0.116,0.173,0.0079,0.0079,0.0079,9,19.33
1990-05-26,,0,0,0,0,0,0,0,0.065,0.112,0.172,0.065,0.112,0.172,0.0079,0.0079,0.0079,8.3,28.82
1990-05-27,,0,0,0,0,0,0,0,0.064,0.108,0.17,0.064,0.108,0.17,0.0079,0.0079,0.0079,8.2,28.63
1990-05-28,,0,0,0,0,0,0,0.1,0.065,0.105,0.168,0.065,0.105,0.168,0.0079,0.0079,0.0079,9.7,18.28
1990-05-29,,0,0,0,0,0,0,0,0.064,0.101,0.167,0.064,0.101,0.167,0.0079,0.0079,0.0079,10.1,29.67
1990-05-30,,0,0,0,0,0,0,0,0.063,0.096,0.165,0.063,0.096,0.165,0.0079,0.0079,0.0079,11.9,27.85
1990-05-31,,0,0,0,0,0,0,0,0.062,0.092,0.163,0.062,0.092,0.163,0.0079,0.0079,0.0079,14.4,25.34
1990-06-01,,0,0,0,0,0,0,0,0.061,0.088,0.161,0.061,0.088,0.161,0.0079,0.0079,0.0079,18.1,22.89
1990-06-02,,0,0,0,0,0,0,8.9,0.15,0.088,0.159,0.15,0.088,0.159,0.0079,0.0079,0.0079,13.4,14.76
1990-06-03,,0,0,0,0,0,0,2.9,0.162,0.088,0.158,0.162,0.088,0.158,0.0079,0.0079,0.0079,13.5,19.24
1990-06-04,,0,0,0,0,0,0,5.8,0.205,0.088,0.156,0.205,0.088,0.156,0.0079,0.0079,0.0079,12.7,17.71
1990-06-05,,0,0,0,0,0,0,0,0.188,0.087,0.155,0.188,0.087,0.155,0.0079,0.0079,0.0079,13.1,21.13
1990-06-06,,0,0,0,0,0,0,0,0.175,0.087,0.154,0.175,0.087,0.154,0.0079,0.0079,0.0079,13.9,13.85
1990-06-07,,0,0,0,0,0,0,1.8,0.184,0.087,0.153,0.184,0.087,0.153,0.0079,0.0079,0.0079,13.8,8.14
1990-06-08,,0,0,0,0,0,0,5.2,0.229,0.087,0.152,0.229,0.087,0.152,0.0079,0.0079,0.0079,10.1,7.91
1990-06-09,,0,0,0,0,0,0,0.9,0.224,0.088,0.151,0.224,0.088,0.151,0.0079,0.0079,0.0079,10.6,17.37
1990-06-10,,0,0,0,0,0,0,30.8,0.37,0.188,0.151,0.37,0.188,0.151,0.0079,0.0079,0.0079,11.3,7.94
1990-06-11,,0,0,0,0,0,0,0.5,0.315,0.245,0.194,0.315,0.245,0.194,0.0079,0.0079,0.0079,11.2,7.94
1990-06-12,,0,0,0,0,0,0,0,0.235,0.243,0.243,0.235,0.243,0.243,0.0079,0.0079,0.0079,13.8,10.58
1990-06-13,,0,0,0,0,0,0,0.6,0.23,0.238,0.24,0.23,0.238,0.24,0.0079,0.0079,0.0079,12.8,7.94
1990-06-14,,0,0,0,0,0,0,0,0.221,0.236,0.238,0.221,0.236,0.238,0.0079,0.0079,0.0079,12.9,7.98
1990-06-15,,0,0,0,0,0,0,0,0.212,0.233,0.236,0.212,0.233,0.236,0.0079,0.0079,0.0079,11.7,8.54
1990-06-16,,0,0,0,0,0,0,0,0.196,0.23,0.234,0.196,0.23,0.234,0.0079,0.0079,0.0079,11.8,20.32
1990-06-17,,0,0,0,0,0,0,0,0.173,0.224,0.232,0.173,0.224,0.232,0.0079,0.0079,0.0079,14.5,29.78
1990-06-18,,0,0,0,0,0,0,1.8,0.17,0.22,0.23,0.17,0.22,0.23,0.0079,0.0079,0.0079,17.1,24.15
1990-06-19,,0,0,0,0,0,0,0.8,0.152,0.214,0.228,0.152,0.214,0.228,0.0079,0.0079,0.0079,19.1,27.28
1990-06-20,,0,0,0,0,0,0,0.7,0.15,0.212,0.227,0.15,0.212,0.227,0.0079,0.0079,0.0079,16.8,9.17
1990-06-21,,0,0,0,0,0,0,0,0.127,0.206,0.224,0.127,0.206,0.224,0.0079,0.0079,0.0079,17.2,25.73
1990-06-22,,0,0,0,0,0,0,1.5,0.121,0.202,0.222,0.121,0.202,0.222,0.0079,0.0079,0.0079,15.1,21.44
1990-06-23,,0,0,0,0,0,0,4.6,0.152,0.198,0.221,0.152,0.198,0.221,0.0079,0.0079,0.0079,14.2,19.54
1990-06-24,,0,0,0,0,0,0,0,0.128,0.192,0.218,0.128,0.192,0.218,0.0079,0.0079,0.0079,15.1,30.32
1990-06-25,,0,0,0,0,0,0,0,0.112,0.189,0.217,0.112,0.189,0.217,0.0079,0.0079,0.0079,17.6,15.31
1990-06-26,,0,0,0,0,0,0,0,0.086,0.183,0.214,0.086,0.183,0.214,0.0079,0.0079,0.0079,20.2,30.06
1990-06-27,,0,0,0,0,0,0,0.6,0.08,0.178,0.212,0.08,0.178,0.212,0.0079,0.0079,0.0079,21.4,17.69
1990-06-28,,0,0,0,0,0,0,0.1,0.07,0.173,0.21,0.07,0.173,0.21,0.0079,0.0079,0.0079,20.6,24.06
1990-06-29,,0,0,0,0,0,0,11.2,0.181,0.173,0.207,0.181,0.173,0.207,0.0079,0.0079,0.0079,19.9,24.56
1990-06-30,,0,0,0,0,0,0,0.5,0.167,0.168,0.205,0.167,0.168,0.205,0.0079,0.0079,0.0079,20.6,19.62
1990-07-01,,0,0,0,0,0,0,4.4,0.191,0.168,0.204,0.191,0.168,0.204,0.0079,0.0079,0.0079,15.9,22.94
1990-07-02,,0,0,0,0,0,0,0,0.167,0.163,0.201,0.167,0.163,0.201,0.0079,0.0079,0.0079,14.3,27.26
1990-07-03,,0,0,0,0,0,0,0.5,0.161,0.16,0.2,0.161,0.16,0.2,0.0079,0.0079,0.0079,12.8,11.62
1990-07-04,,0,0,0,0,0,0,0,0.142,0.156,0.198,0.142,0.156,0.198,0.0079,0.0079,0.0079,13.3,23.9
1990-07-05,,0,0,0,0,0,0,4.9,0.174,0.156,0.197,0.174,0.156,0.197,0.0079,0.0079,0.0079,15.3,16.25
1990-07-06,,0,0,0,0,0,0,1.8,0.176,0.155,0.195,0.176,0.155,0.195,0.0079,0.0079,0.0079,12.7,18.39
1990-07-07,,0,0,0,0,0,0,0,0.16,0.155,0.193,0.16,0.155,0.193,0.0079,0.0079,0.0079,12.8,17.92
1990-07-08,,0,0,0,0,0,0,0,0.148,0.152,0.192,0.148,0.152,0.192,0.0079,0.0079,0.0079,17.1,10.56
1990-07-09,,0,0,0,0,0,0,1.3,0.14,0.148,0.19,0.14,0.148,0.19,0.0079,0.0079,0.0079,17,21.77
1990-07-10,,0,0,0,0,0,0,4.2,0.168,0.148,0.189,0.168,0.148,0.189,0.0079,0.0079,0.0079,13.4,17.44
1990-07-11,,0,0,0,0,0,0,0,0.147,0.143,0.187,0.147,0.143,0.187,0.0079,0.0079,0.0079,14.7,24.52
1990-07-12,,0,0,0,0,0,0,0,0.123,0.138,0.184,0.123,0.138,0.184,0.0079,0.0079,0.0079,17.1,29.98
1990-07-13,,0,0,0,0,0,0,0,0.101,0.133,0.182,0.101,0.133,0.182,0.0079,0.0079,0.0079,14.9,28.89
1990-07-14,,0,0,0,0,0,0,0,0.08,0.128,0.18,0.08,0.128,0.18,0.0079,0.0079,0.0079,13.3,29.11
