
daily
Date,Crop,Stage,TraDef,Tra,NDef,TempSum,AbBiom,Yield,LAI,TotBiomN,AbBiomN,Mois,Mois,Mois_7,Mois_8,Mois_9,Precip,Irrig,SurfTemp,STemp_1,STemp_2,STemp_3,Tmin,Tavg,Tmax,Wind,Globrad,Relhumid,NFert
1990-02-10,,0,0,0,0,0,0,0,0,0,0,0.23921472579195827,0.2174791905252648,0.218,0.218,0.218,2.6,0,4,5.2,6.1,6.4,-0.3,3.1,7,3.7,6.26,77,0
1990-02-11,,0,0,0,0,0,0,0,0,0,0,0.24127905965411603,0.22130816581268162,0.219,0.218,0.218,2.5,0,4.3,4.9,5.7,6.1,1.9,4.4,7,5.5,6.94,84,0
1990-02-12,,0,0,0,0,0,0,0,0,0,0,0.24237764478808468,0.22476821518732518,0.224,0.222,0.221,3.6,0,3.4,4.2,5.2,5.7,0,3,6,5.5,6.33,82,0
1990-02-13,,0,0,0,0,0,0,0,0,0,0,0.24406144416461342,0.22637405708969552,0.226,0.226,0.226,5.7,0,2.5,3.5,4.6,5.3,0.3,1.9,4,3.7,5.82,87,0
1990-02-14,,0,0,0,0,0,0,0,0,0,0,0.2442789276254453,0.22719599486741338,0.227,0.227,0.227,8.4,0,3.1,3.5,4.4,5,0.8,3.2,6,6,3.97,86,0
1990-02-15,,0,0,0,0,0,0,0,0,0,0,0.24570359252396137,0.2269935850875143,0.227,0.227,0.227,6.9,0,2.1,3,4,4.7,0.3,1.5,3,3.1,2.75,95,0
1990-02-16,,0,0,0,0,0,0,0,0,0,0,0.2426480063215458,0.22487052488800188,0.225,0.225,0.225,0.8,0,1.5,2.4,3.5,4.3,-0.2,1.6,4,3.7,6.42,86,0
1990-02-17,,0,0,0,0,0,0,0,0,0,0,0.2386399007364457,0.22321896661948215,0.224,0.224,0.224,0,0,1.6,2.2,3.2,4,-2.7,1.5,6,2.7,10.72,81,0
1990-02-18,,0,0,0,0,0,0,0,0,0,0,0.23669966892862523,0.2219118028408953,0.223,0.223,0.223,0.3,0,6.1,4.5,4,4.2,5.2,8,11,3.3,3.14,87,0
1990-02-19,,0,0,0,0,0,0,0,0,0,0,0.2333660140342443,0.22085728610747024,0.222,0.222,0.222,0,0,9.6,7.2,5.5,4.9,7,10.4,14,3.1,10.99,79,0
1990-02-20,,0,0,0,0,0,0,0,0,0,0,0.2302794188485772,0.2199909744494776,0.221,0.221,0.222,0,0,11,8.9,6.9,5.9,9.2,11.8,14,3.1,6.83,78,0
1990-02-21,,0,0,0,0,0,0,0,0,0,0,0.22632095051964574,0.21928346292670078,0.22,0.221,0.221,0,0,11.3,9.8,7.9,6.8,4.5,10.3,16,3.3,11.88,71,0
1990-02-22,,0,0,0,0,0,0,0,0,0,0,0.22380761721154932,0.2187217662669909,0.22,0.22,0.221,0,0,9.7,9.4,8.2,7.3,0.8,7.2,14,0.8,12.93,63,0
1990-02-23,,0,0,0,0,0,0,0,0,0,0,0.220924265059442,0.21827231373338832,0.219,0.22,0.22,0,0,10.3,9.6,8.6,7.8,1.7,8.7,16,1.5,12.9,74,0
1990-02-24,,0,0,0,0,0,0,0,0,0,0,0.2174918742976434,0.21790773527565013,0.219,0.219,0.22,0,0,11.3,10.3,9.1,8.2,3.8,10.6,17,3.1,11.79,75,0
1990-02-25,,0,0,0,0,0,0,0,0,0,0,0.22001353276897798,0.21759590602940995,0.219,0.219,0.219,2.2,0,12.1,11,9.6,8.7,9.6,12.1,15,4.9,9.05,69,0
1990-02-26,,0,0,0,0,0,0,0,0,0,0,0.24184614732241694,0.22419382281734432,0.222,0.222,0.221,10.6,0,8.3,9.3,9.2,8.8,2.4,6.5,11,9.7,4.72,81,0
1990-02-27,,0,0,0,0,0,0,0,0,0,0,0.25454938392100473,0.22740371937955353,0.227,0.227,0.227,13.7,0,3.8,6.3,7.8,8.2,-0.2,1.8,4,7,4.75,87,0
1990-02-28,,0,0,0,0,0,0,0,0,0,0,0.2544058890523265,0.22751854085969594,0.228,0.228,0.228,10.6,0,4.5,5.6,6.9,7.5,1.5,4.7,8,7.9,4,81,0
1990-03-01,,0,0,0,0,0,0,0,0,0,0,0.2653377606252112,0.22752778729826026,0.228,0.228,0.228,13.7,0,3.5,4.7,6.1,6.9,0.2,3.1,6,6.7,6.95,86,0
1990-03-02,,0,0,0,0,0,0,0,0,0,0,0.24577322213050323,0.22708245054662898,0.227,0.227,0.227,1,0,2,3.5,5.2,6.2,-0.9,1.1,3,3.7,10.89,85,0
1990-03-03,,0,0,0,0,0,0,0,0,0,0,0.24035674792349296,0.2246139374394237,0.225,0.225,0.225,0.3,0,1.1,2.6,4.3,5.4,-1,1.8,5,3.6,4.6,86,0
1990-03-04,,0,0,0,0,0,0,0,0,0,0,0.23879829959611545,0.22328731271553193,0.224,0.224,0.224,1.1,0,3.1,3.2,4.2,5,2.9,4,5,5,3.91,80,0
1990-03-05,,0,0,0,0,0,0,0,0,0,0,0.23662829994237058,0.22205685645353454,0.223,0.223,0.223,0.5,0,4.5,4.1,4.4,4.9,4.2,5.1,6,6,3.93,82,0
1990-03-06,,0,0,0,0,0,0,0,0,0,0,0.2375652356197455,0.22149753562207244,0.222,0.222,0.223,1.5,0,5.9,5.2,4.9,5.1,5.1,6.6,8,7.3,3.8,83,0
1990-03-07,,0,0,0,0,0,0,0,0,0,0,0.23901412252889465,0.22179980363385807,0.222,0.222,0.222,1.8,0,7.6,6.4,5.7,5.5,6.6,8.3,10,4.2,3.87,85,0
1990-03-08,,0,0,0,0,0,0,0,0,0,0,0.23451468446808346,0.22120362522348233,0.222,0.222,0.222,0,0,8.8,7.6,6.5,6,6.4,9,12,2.7,9.34,73,0
1990-03-09,,0,0,0,0,0,0,0,0,0,0,0.23823991331592495,0.22234712326685427,0.222,0.222,0.222,3.4,0,6.7,6.9,6.6,6.3,1.4,5.5,10,6.6,8.78,70,0
1990-03-10,,0,0,0,0,0,0,0,0,0,0,0.24224500469788776,0.22513787576378044,0.225,0.224,0.224,4.9,0,6.4,6.6,6.5,6.4,2.6,6.5,10,4.6,3.93,85,0
1990-03-11,,0,0,0,0,0,0,0,0,0,0,0.23360859292262512,0.22331159933420033,0.224,0.224,0.224,0,0,12.1,9.5,7.8,7,8.6,13.2,18,4.8,13.51,68,0
1990-03-12,,0,0,0,0,0,0,0,0,0,0,0.22864369022215092,0.22161090318823692,0.223,0.223,0.223,0,0,9.4,9.2,8.2,7.5,2.5,6.6,11,3.6,15.42,69,0
1990-03-13,,0,0,0,0,0,0,0,0,0,0,0.22580396281738402,0.22040936213494758,0.222,0.222,0.222,0,0,7.1,7.9,7.8,7.6,0,4.9,10,1.2,12.37,75,0
1990-03-14,,0,0,0,0,0,0,0,0,0,0,0.22366270437245558,0.2195528901156761,0.221,0.221,0.222,0.2,0,7.7,7.7,7.7,7.5,1.5,7,13,1.3,10.51,78,0
1990-03-15,,0,0,0,0,0,0,0,0,0,0,0.22014925792389048,0.21890106496085374,0.22,0.221,0.221,0,0,9.8,8.8,8.1,7.8,0.5,7.7,15,0.8,16.33,75,0
1990-03-16,,0,0,0,0,0,0,0,0,0,0,0.21563104880502784,0.2183800142521322,0.22,0.22,0.22,0,0,11.9,10.3,9,8.2,1.8,9.4,17,1.1,17.66,68,0
1990-03-17,,0,0,0,0,0,0,0,0,0,0,0.21106597727450196,0.21797209482775834,0.219,0.22,0.22,0,0,13.8,11.9,10,9,2.5,10.9,19,0.6,18,63,0
1990-03-18,,0,0,0,0,0,0,0,0,0,0,0.20588110030353268,0.2176379304953245,0.219,0.219,0.22,0,0,15.1,13.2,11.1,9.8,3.3,11.8,20,0.9,18.26,58,0
1990-03-19,,0,0,0,0,0,0,0,0,0,0,0.19817740902754075,0.2173322403322164,0.219,0.219,0.219,0,0,16,14.3,12.1,10.6,7.2,13.5,20,3.4,17.19,54,0
1990-03-20,,0,0,0,0,0,0,0,0,0,0,0.19635060109853242,0.21711784481187138,0.218,0.219,0.219,0.6,0,12.5,12.9,12,11,9,11.2,13,3.8,6.17,75,0
1990-03-21,,0,0,0,0,0,0,0,0,0,0,0.1925673859767163,0.2169367108525597,0.218,0.218,0.219,0,0,11.9,12.1,11.7,11.1,8.3,11.4,15,3.6,5.84,76,0
1990-03-22,,0,0,0,0,0,0,0,0,0,0,0.20361175654173727,0.2167940822512703,0.218,0.218,0.219,4.1,0,10.6,11.2,11.2,10.9,6,9.8,14,3.2,4.76,84,0
1990-03-23,,0,0,0,0,0,0,0,0,0,0,0.19929463386499072,0.21665048093449205,0.218,0.218,0.218,0,0,8.9,9.9,10.5,10.5,3.2,7.3,11,3.2,13.25,68,0
1990-03-24,,0,0,0,0,0,0,0,0,0,0,0.1960037321379571,0.2165178855305566,0.218,0.218,0.218,0.4,0,8.4,9.2,9.9,10.1,3.4,7.3,11,4.6,13.01,69,0
1990-03-25,,0,0,0,0,0,0,0,0,0,0,0.20217164877403615,0.21641893633071754,0.217,0.218,0.218,2.7,0,5.4,7.3,8.8,9.4,1.5,3.8,6,4.1,11.01,80,0
1990-03-26,,0,0,0,0,0,0,0,0,0,0,0.20318012884375425,0.2163322239503341,0.217,0.218,0.218,1.1,0,5.9,6.8,8,8.7,2.1,5.3,9,1.9,11.25,85,0
1990-03-27,,0,0,0,0,0,0,0,0,0,0,0.20372295912708985,0.21625586445137468,0.217,0.217,0.218,0.9,0,5.5,6.4,7.5,8.2,2.8,5.3,8,3,8.29,85,0
1990-03-28,,0,0,0,0,0,0,0,0,0,0,0.20111361272932418,0.21618419258587288,0.217,0.217,0.218,0,0,5.1,5.9,7,7.7,2.7,4.8,7,3.5,5.82,80,0
1990-03-29,,0,0,0,0,0,0,0,0,0,0,0.1976610018793203,0.21610773792978985,0.217,0.217,0.218,0,0,7.2,6.8,7.1,7.5,4.6,7.8,11,2.8,10.16,78,0
1990-03-30,,0,0,0,0,0,0,0,0,0,0,0.1931174665948547,0.21602263887484763,0.217,0.217,0.217,0,0,8.7,7.9,7.6,7.6,0,6.1,12,1.7,20.35,75,0
1990-03-31,,0,0,0,0,0,0,0,0,0,0,0.1885559902546763,0.21594099021724336,0.217,0.217,0.217,0,0,11.1,9.6,8.5,8.1,1.7,8.2,15,1.4,20.31,84,0
1990-04-01,,0,0,0,0,0,0,0,0,0,0,0.18315751970733873,0.21589505365338799,0.217,0.217,0.217,0,0,14.4,11.9,9.9,8.9,1.5,10.7,20,1.1,20.03,72,0
1990-04-02,,0,0,0,0,0,0,0,0,0,0,0.1756407512126246,0.21578288980409585,0.217,0.217,0.217,0,0,16.2,13.8,11.3,9.9,5,12.7,20,2.5,21.29,59,0
1990-04-03,,0,0,0,0,0,0,0,0,0,0,0.18993402013176838,0.2157490707448578,0.217,0.217,0.217,5.4,0,10.6,11.6,11.1,10.3,2.3,8.2,14,3.5,8.56,76,0
1990-04-04,,0,0,0,0,0,0,0,0,0,0,0.18982850145318744,0.2155765175046783,0.217,0.217,0.217,1.1,0,6.6,8.8,9.8,9.9,-0.4,3.5,7,3.4,17.07,75,0
1990-04-05,,0,0,0,0,0,0,0,0,0,0,0.18579817319347025,0.21539519273346894,0.216,0.217,0.217,0,0,5.9,7.4,8.8,9.3,-3.6,2.3,8,0.7,20.99,68,0
1990-04-06,,0,0,0,0,0,0,0,0,0,0,0.1809274295704757,0.21517940163990426,0.216,0.217,0.217,0,0,6.8,7.3,8.2,8.7,-2.5,4,10,3.2,19.71,65,0
1990-04-07,,0,0,0,0,0,0,0,0,0,0,0.17498000553872595,0.2149183575402798,0.216,0.217,0.217,0,0,7.6,7.6,8.1,8.5,0.2,5,10,4.7,20.59,59,0
1990-04-08,,0,0,0,0,0,0,0,0,0,0,0.16923916941192982,0.21466512026384646,0.216,0.217,0.217,0,0,7.1,7.4,7.9,8.2,-0.4,4.3,9,4.8,19.96,58,0
1990-04-09,,0,0,0,0,0,0,0,0,0,0,0.1628489908765758,0.2143832386453236,0.216,0.217,0.217,0,0,7.1,7.4,7.8,8,-2.8,3.2,9,4,23.6,50,0
1990-04-10,,0,0,0,0,0,0,0,0,0,0,0.16309836377658213,0.21415594986083245,0.216,0.217,0.217,1.6,0,7.8,7.7,7.8,8,-5.3,2.9,11,1.4,22.39,52,0
1990-04-11,,0,0,0,0,0,0,0,0,0,0,0.18562438137313222,0.2140054046239761,0.216,0.216,0.217,7.6,0,7.4,7.5,7.7,7.9,3.8,6.5,9,3.8,14.42,85,0
1990-04-12,,0,0,0,0,0,0,0,0,0,0,0.18670270781199383,0.21382432439822877,0.216,0.216,0.217,1.4,0,8.1,7.9,7.9,7.9,3.4,7.3,11,1.4,14.46,71,0
1990-04-13,,0,0,0,0,0,0,0,0,0,0,0.18597726309552629,0.2136859989192563,0.216,0.216,0.217,0.6,0,8.2,8.1,8,8,5.6,8.5,11,2.2,7.36,79,0
1990-04-14,,0,0,0,0,0,0,0,0,0,0,0.19193526819437298,0.21354888392649238,0.216,0.216,0.217,2.6,0,8.3,8.2,8.1,8,3.6,8.3,13,2.7,8.26,83,0
1990-04-15,,0,0,0,0,0,0,0,0,0,0,0.19299222898904497,0.21340269542883897,0.216,0.216,0.217,1.2,0,6.9,7.5,7.8,7.9,2.4,5.8,9,4.2,11.91,82,0
1990-04-16,,0,0,0,0,0,0,0,0,0,0,0.19373930581382046,0.21322672866646986,0.216,0.216,0.217,1.3,0,7.6,7.6,7.7,7.9,1.9,6,10,2.8,17.84,82,0
1990-04-17,,0,0,0,0,0,0,0,0,0,0,0.19757665092987972,0.21305581940198012,0.216,0.216,0.216,2.2,0,7.5,7.6,7.7,7.8,1.3,5.6,10,2.3,17.1,82,0
1990-04-18,,0,0,0,0,0,0,0,0,0,0,0.20145812883619527,0.21288872287667934,0.216,0.216,0.216,2.2,0,7.4,7.5,7.7,7.8,-0.7,5,11,0.8,15.97,78,0
1990-04-19,,0,0,0,0,0,0,0,0,0,0,0.21894643450697682,0.21272357894564742,0.216,0.216,0.216,6.2,0,8.2,7.9,7.8,7.8,3.6,7.3,11,1.1,14.65,84,0
1990-04-20,,0,0,0,0,0,0,0,0,0,0,0.22360097419436223,0.21246491224025787,0.216,0.216,0.216,3.2,0,11.8,10,8.7,8.2,6.1,10.4,15,3.9,21.98,77,0
1990-04-21,,0,0,0,0,0,0,0,0,0,0,0.2244132410756329,0.21239730474034266,0.216,0.216,0.216,1.8,0,13.1,11.4,9.8,8.9,4.4,10.6,17,2.8,17.98,81,0
1990-04-22,,0,0,0,0,0,0,0,0,0,0,0.22098063846586938,0.21233097566891831,0.216,0.216,0.216,0.5,0,13.1,12,10.5,9.5,5,10.4,16,2.5,18.32,82,0
1990-04-23,,0,0,0,0,0,0,0,0,0,0,0.22676162206746933,0.21227953726077098,0.216,0.216,0.216,2.9,0,11.5,11.4,10.6,9.9,6.8,9.7,13,3.4,13.63,86,0
1990-04-24,,0,0,0,0,0,0,0,0,0,0,0.2298609615976572,0.21224884036091596,0.216,0.216,0.216,1.6,0,9.4,10.2,10.2,9.9,6.1,8.4,11,2.7,6.82,93,0
1990-04-25,,0,0,0,0,0,0,0,0,0,0,0.22949795817493768,0.21220862481275315,0.216,0.216,0.216,0.8,0,9.6,9.8,9.9,9.8,6.7,9.3,12,2.4,10.3,91,0
1990-04-26,,0,0,0,0,0,0,0,0,0,0,0.22267462857899703,0.21212209465878562,0.216,0.216,0.216,0,0,12.8,11.4,10.5,10,3.1,9.7,16,1.6,24.63,67,0
1990-04-27,,0,0,0,0,0,0,0,0,0,0,0.22800956090449853,0.2120615630393046,0.216,0.216,0.216,3,0,9.8,10.3,10.3,10,4.2,7.7,11,4.3,13.02,73,0
1990-04-28,,0,0,0,0,0,0,0,0,0,0,0.2233016858852724,0.21200111459918544,0.216,0.216,0.216,0,0,8.3,9.2,9.7,9.8,3,6.5,10,3,15.21,71,0
1990-04-29,,0,0,0,0,0,0,0,0,0,0,0.21702505623034918,0.21192101702543353,0.216,0.216,0.216,0,0,12.1,10.8,10.2,9.9,4.7,10.4,16,1.5,21.45,70,0
1990-04-30,,0,0,0,0,0,0,0,0,0,0,0.20963303347223317,0.21182639031512798,0.216,0.216,0.216,0,0,15.9,13.4,11.5,10.5,6.8,12.8,19,2.5,25.38,76,0
1990-05-01,,0,0,0,0,0,0,0,0,0,0,0.20120378743829645,0.2117177452919562,0.216,0.216,0.216,0,0,19.1,16.1,13.2,11.6,5.5,13.5,22,1.7,27.76,74,0
1990-05-02,,0,0,0,0,0,0,0,0,0,0,0.19010365186782907,0.211583215262791,0.216,0.216,0.216,0,0,21.7,18.5,15,13,8.3,15.9,24,3,28.25,63,0
1990-05-03,,0,0,0,0,0,0,0,0,0,0,0.17875738175157604,0.2114437656070224,0.216,0.216,0.216,0,0,21.2,19.3,16.2,14.1,8.7,15.3,22,3.3,28.68,57,0
1990-05-04,,0,0,0,0,0,0,0,0,0,0,0.16824937980576357,0.21131252103772927,0.216,0.216,0.216,0,0,22.4,20.3,17.3,15.2,7.8,15.8,24,1.6,28.96,58,0
1990-05-05,,0,0,0,0,0,0,0,0,0,0,0.15998767080471346,0.21118731448039177,0.216,0.216,0.216,0,0,23.3,21.3,18.3,16.2,8,16.4,25,0.9,28.6,57,0
1990-05-06,,0,0,0,0,0,0,0,0,0,0,0.1558499296100553,0.21105480121780498,0.216,0.216,0.216,0,0,23.7,22,19.2,17.1,8.8,17,25,1.1,28.98,51,0
1990-05-07,,0,0,0,0,0,0,0,0,0,0,0.15304427845824417,0.21064202044083857,0.216,0.216,0.216,0,0,23.6,22.2,19.8,17.8,9.9,17.6,25,0.9,27.16,55,0
1990-05-08,,0,0,0,0,0,0,0,0,0,0,0.15164632555931865,0.2102869200696077,0.216,0.216,0.216,0.3,0,21.3,21.2,19.7,18.2,10.7,16.3,22,2.3,24.07,76,0
1990-05-09,,0,0,0,0,0,0,0,0,0,0,0.1490012846929024,0.20989755705402166,0.216,0.216,0.216,0,0,21.5,21,19.7,18.4,9.3,16.2,23,1.1,27.13,69,0
1990-05-10,,0,0,0,0,0,0,0,0,0,0,0.18017104604134018,0.2095278644583247,0.216,0.216,0.216,10.1,0,21.5,20.9,19.7,18.5,9.7,16.1,23,1,26.18,77,0
1990-05-11,,0,0,0,0,0,0,0,0,0,0,0.17373859918591894,0.20923367439185517,0.216,0.216,0.216,0.2,0,17.2,18.6,18.8,18.2,8.8,13.1,17,1.5,21.08,72,0
1990-05-12,,0,0,0,0,0,0,0,0,0,0,0.17366903715513451,0.20893831812855237,0.216,0.216,0.216,2.1,0,15.8,17.1,17.7,17.6,7.1,12.1,17,1.6,22.18,73,0
1990-05-13,,0,0,0,0,0,0,0,0,0,0,0.16763165191748822,0.20868662408132085,0.216,0.216,0.216,0,0,14.1,15.5,16.6,16.8,5.7,10.8,16,2.4,18.48,76,0
1990-05-14,,0,0,0,0,0,0,0,0,0,0,0.16278468842630942,0.20848268088165747,0.216,0.216,0.216,0,0,12.2,13.9,15.4,16,7.4,10.7,14,2.4,12.14,75,0
